zip_code,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,daylight,is_work_day
07310,2022-11-17,-1.215637199962089,-0.92942618258424,-1.1594004011729249,-1.3903105318754057,-1.0093479494390662,-1.2492905342536302,-1.1427877344232031,0.53,0.0,0.0,0.0,0.0,26.7,0.8599665722454798,-0.25279011925390577,0.601,0.5550733386942364,114.1,9.8,0.6,0.8,-1.1726872047724843,1
07310,2022-11-18,-1.3161955824856177,-1.2296508728168183,-1.272404697130922,-1.3228496362134403,-1.1693495675061658,-1.335635031262298,-1.313207686083806,0.511,0.0,0.0,0.0,0.0,31.5,1.4781204701820154,0.40675054928820825,0.28300000000000003,0.5550733386942364,114.2,9.8,0.5,0.83,-1.1885885683148296,1
07310,2022-11-19,-1.529882145348116,-1.3830990478245806,-1.4518821083583284,-1.4858801340631895,-1.3900414544952688,-1.5025677254790555,-1.583528988717866,0.46,0.0,0.0,0.0,0.0,31.1,0.10743139214882703,0.7163308630936857,0.046,0.5550733386942364,116.4,10.0,0.5,0.86,-1.2039368409513544,0
07310,2022-11-20,-1.7121442136720115,-1.4698306250028812,-1.5848283388971482,-1.7613454580162142,-1.5224565866887307,-1.7328197175021696,-1.989010942668956,0.374,0.0,0.0,0.0,0.0,32.4,1.8543880602303422,0.541350685725375,0.18,0.5550733386942364,121.3,10.5,0.5,0.9,-1.219285113587879,0
07310,2022-11-21,-1.4670331562709105,-1.6633087587083204,-1.5515917812624433,-1.62080192538712,-1.6383198273580097,-1.6176937214906126,-1.8773564915809748,0.396,0.0,0.0,0.0,0.0,29.5,0.5912040079252467,1.6719918317975881,0.06,0.5550733386942364,113.5,9.8,0.5,0.93,-1.234080295318583,1
07310,2022-11-22,-0.8259734676834153,-1.0428443988943255,-0.9400391207838722,-0.7213233165609167,-1.0093479494390662,-0.9326940452218484,-1.2955780359120195,0.423,0.0,0.0,0.0,0.0,22.8,-0.29571245433152255,1.3085714634172316,0.061,0.5550733386942364,115.4,9.9,0.5,0.96,-1.2484606588699216,1
07310,2022-11-23,-0.5620077135591529,-0.7559630282276391,-0.6940885942870553,-0.4852101817440387,-0.6507236330817738,-0.6103412563894887,-1.1898001348813003,0.392,0.0,0.0,0.0,0.0,19.7,-0.5913512750837787,0.9855311359680192,0.015,0.5550733386942364,112.7,9.7,0.5,0.0,-1.2625644769683497,1
07310,2022-11-24,-0.7065603884367251,-0.92942618258424,-0.780503644137288,-0.6145102317628052,-0.8217598454983288,-0.6966857533981564,-0.6491575296131806,0.596,0.0,0.0,0.0,0.0,16.8,-1.1826289165882915,1.5104716680729817,0.134,0.5550733386942364,107.5,9.2,0.5,0.03,-1.2763917496138675,0
07310,2022-11-25,-0.5808624102823143,-0.308961822770245,-0.5611423637482353,-0.5020754056595298,-0.44106634044212617,-0.5470219585831323,-0.33182382652102294,0.669,0.009813084112149532,0.0833,0.0,0.0,31.6,0.9137190851095262,-0.33355020111620887,0.667,-0.41586165470862235,31.0,2.6,0.2,0.06,-1.2896659313535643,0
07310,2022-11-26,-0.4865889266665062,-0.6091865130028233,-0.5677896752751764,-0.4177492860820733,-0.6341717415575913,-0.5527782583837102,-1.042886383449746,0.406,0.0,0.0,0.0,0.0,36.8,0.5912040079252467,-0.050889914598155644,0.24600000000000002,0.5550733386942364,114.8,9.8,0.5,0.1,-1.302525294913896,0
07310,2022-11-27,-0.3860305441429775,-0.308961822770245,-0.41490151015553334,-0.3278014251994529,-0.3031339110739368,-0.3455514655629075,-0.2377990256048285,0.665,0.32943925233644855,0.3333,0.0,0.0,27.7,0.886842828677503,-1.3295912107512398,0.569,-0.8204179019598131,19.8,1.5,0.1,0.13,-1.3152463857477723,0
07310,2022-11-28,-0.6122869048209171,-0.6358731521346079,-0.5146111830596483,-0.5301841121853487,-0.6065852556839534,-0.43765226237215316,-0.3494534766928097,0.629,0.0,0.0,0.0,0.0,37.4,1.316862931589876,-1.31613119710752,0.35600000000000004,0.5550733386942364,72.0,6.0,0.4,0.17,-1.3272761129493726,1
07310,2022-11-29,-1.353904975931941,-1.0828743575920021,-1.1660477126998658,-1.2160365514153286,-0.9486576805170629,-1.0247948420310937,-0.9429850324762891,0.607,0.0,0.0,0.0,0.0,17.4,-1.5857727630686411,1.0932112451177465,0.496,0.5550733386942364,48.8,4.0,0.2,0.2,-1.3390292946980626,1
07310,2022-11-30,-0.39860034195841876,-0.8026646467082625,-0.6010262329098814,-0.3390449078097806,-0.7776214681005079,-0.5239967593808209,-0.17315697497494448,0.747,0.1794392523364486,0.375,0.0,0.0,36.8,2.7413045224871104,-0.30663017382876945,0.812,-0.5776841536090981,7.5,0.7,0.0,0.25,-1.3502293855409322,1
